filename,model_type,network,num_nodes,num_possible_sources,avg_num_sources,avg_portion_affected,accuracy,avg rank of source,avg prediction for source,avg prediction over all nodes,min prediction over all nodes,max prediction over all nodes,source in top 3,source in top 5,gene_specific_metrics,run
gat_0919_1030,gat,dorothea_500_900,500.0,200.0,1.0,0.507,0.004,218.864,0.02,0.019,0.009,0.053,0.013,0.022,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 1600, 'times_true_source': 7, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.015, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 479.286, 'avg_prob_when_true': 0.015, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 1600, 'times_true_source': 3, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.025, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 55.0, 'avg_prob_when_true': 0.024, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 1600, 'times_true_source': 5, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.018, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 442.6, 'avg_prob_when_true': 0.016, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}}",ss_500_900
pdgrapher_0919_0512,pdgrapher,dorothea_500_900,500.0,200.0,1.0,0.507,0.069,186.128,-0.074,-1.055,-4.898,14.853,0.141,0.182,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 1600, 'times_true_source': 7, 'times_predicted_source': 9, 'correct_predictions': 1, 'avg_prediction_prob': -0.759, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 145.143, 'avg_prob_when_true': -0.212, 'in_top3_when_true': 1, 'in_top5_when_true': 1, 'accuracy_when_true': 0.143, 'precision': 0.111, 'recall': 0.143, 'f1_score': 0.125}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 1600, 'times_true_source': 3, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -1.484, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 162.333, 'avg_prob_when_true': -0.187, 'in_top3_when_true': 0, 'in_top5_when_true': 1, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 1600, 'times_true_source': 5, 'times_predicted_source': 9, 'correct_predictions': 0, 'avg_prediction_prob': -0.599, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 35.0, 'avg_prob_when_true': 0.543, 'in_top3_when_true': 1, 'in_top5_when_true': 1, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}}",ss_500_900
pdgrapher_0919_1030,pdgrapher,dorothea_500_900,500.0,200.0,1.0,0.507,0.025,80.748,0.631,-0.762,-2.723,5.999,0.075,0.107,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 1600, 'times_true_source': 7, 'times_predicted_source': 9, 'correct_predictions': 0, 'avg_prediction_prob': 0.38, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 100.0, 'avg_prob_when_true': 0.236, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 1600, 'times_true_source': 3, 'times_predicted_source': 1, 'correct_predictions': 0, 'avg_prediction_prob': 0.208, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 37.0, 'avg_prob_when_true': 0.784, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 1600, 'times_true_source': 5, 'times_predicted_source': 8, 'correct_predictions': 0, 'avg_prediction_prob': 0.823, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 11.0, 'avg_prob_when_true': 1.748, 'in_top3_when_true': 1, 'in_top5_when_true': 2, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}}",ss_500_900
baseline_advanced_random_0919_0416,advanced_random,dorothea_500_900,,,,,0.002,249.414,0.002,0.002,0.0,0.004,0.008,0.011,,ss_500_900_fr
baseline_jordan_0919_0416,jordan,dorothea_500_900,,,,,0.0,268.76,0.002,0.002,0.0,1.0,0.008,0.011,,ss_500_900_fr
baseline_overlap_0919_0416,overlap,dorothea_500_900,,,,,0.0,255.785,0.002,0.002,0.002,0.002,0.011,0.016,,ss_500_900_fr
baseline_random_0919_0416,random,dorothea_500_900,,,,,0.002,249.414,0.002,0.002,0.0,0.004,0.008,0.011,,ss_500_900_fr
baseline_smallestSuperset_0919_0416,smallestSuperset,dorothea_500_900,,,,,0.0,255.785,0.002,0.002,0.002,0.002,0.011,0.016,,ss_500_900_fr
gat_0919_0313,gat,dorothea_500_900,500.0,200.0,1.0,0.507,0.003,229.578,0.019,0.018,0.012,0.042,0.009,0.017,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 1600, 'times_true_source': 7, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.013, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 489.286, 'avg_prob_when_true': 0.013, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 1600, 'times_true_source': 3, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.017, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 367.333, 'avg_prob_when_true': 0.017, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 1600, 'times_true_source': 5, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.016, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 450.2, 'avg_prob_when_true': 0.015, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}}",ss_500_900_fr
gat_0919_1035,gat,dorothea_500_900,500.0,200.0,1.0,0.507,0.004,229.472,0.02,0.019,0.01,0.044,0.012,0.02,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 1600, 'times_true_source': 7, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.015, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 472.571, 'avg_prob_when_true': 0.015, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 1600, 'times_true_source': 3, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.018, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 351.0, 'avg_prob_when_true': 0.018, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 1600, 'times_true_source': 5, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.016, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 465.8, 'avg_prob_when_true': 0.015, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}}",ss_500_900_fr
pdgrapher_0919_0318,pdgrapher,dorothea_500_900,500.0,200.0,1.0,0.507,0.042,170.461,0.286,-0.352,-1.886,8.13,0.123,0.176,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 1600, 'times_true_source': 7, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -0.39, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 270.714, 'avg_prob_when_true': -0.111, 'in_top3_when_true': 1, 'in_top5_when_true': 1, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 1600, 'times_true_source': 3, 'times_predicted_source': 5, 'correct_predictions': 0, 'avg_prediction_prob': -0.344, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 196.333, 'avg_prob_when_true': -0.277, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 1600, 'times_true_source': 5, 'times_predicted_source': 56, 'correct_predictions': 0, 'avg_prediction_prob': -0.048, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 180.0, 'avg_prob_when_true': 0.181, 'in_top3_when_true': 1, 'in_top5_when_true': 1, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}}",ss_500_900_fr
pdgrapher_0919_1030,pdgrapher,dorothea_500_900,500.0,200.0,1.0,0.507,0.082,194.952,0.237,-0.181,-1.471,8.767,0.149,0.171,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 1600, 'times_true_source': 7, 'times_predicted_source': 1, 'correct_predictions': 0, 'avg_prediction_prob': -0.161, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 196.571, 'avg_prob_when_true': -0.164, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 1600, 'times_true_source': 3, 'times_predicted_source': 8, 'correct_predictions': 0, 'avg_prediction_prob': -0.139, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 70.333, 'avg_prob_when_true': -0.077, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 1600, 'times_true_source': 5, 'times_predicted_source': 5, 'correct_predictions': 0, 'avg_prediction_prob': -0.194, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 159.6, 'avg_prob_when_true': 0.053, 'in_top3_when_true': 2, 'in_top5_when_true': 2, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}}",ss_500_900_fr
baseline_advanced_random_0919_0352,advanced_random,dorothea_500_900,,,,,0.0,233.612,0.002,0.002,0.0,0.011,0.0,0.004,,ss_500_900_rd
baseline_jordan_0919_0352,jordan,dorothea_500_900,,,,,0.0,271.525,0.001,0.002,0.0,1.0,0.007,0.011,,ss_500_900_rd
baseline_overlap_0919_0352,overlap,dorothea_500_900,,,,,0.0,257.542,0.002,0.002,0.0,1.0,0.007,0.015,,ss_500_900_rd
baseline_random_0919_0352,random,dorothea_500_900,,,,,0.0,250.96,0.002,0.002,0.0,0.004,0.001,0.002,,ss_500_900_rd
baseline_smallestSuperset_0919_0352,smallestSuperset,dorothea_500_900,,,,,0.0,260.186,0.002,0.002,0.0,1.0,0.012,0.018,,ss_500_900_rd
gat_0919_0316,gat,dorothea_500_900,500.0,200.0,1.0,0.494,0.005,218.424,0.02,0.019,0.01,0.054,0.014,0.017,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 960, 'times_true_source': 1, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.014, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 402.0, 'avg_prob_when_true': 0.02, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 960, 'times_true_source': 2, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.022, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 91.5, 'avg_prob_when_true': 0.022, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 960, 'times_true_source': 7, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.018, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 372.286, 'avg_prob_when_true': 0.017, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}}",ss_500_900_rd
gat_0919_1033,gat,dorothea_500_900,500.0,200.0,1.0,0.494,0.005,219.384,0.02,0.019,0.013,0.054,0.015,0.022,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 960, 'times_true_source': 1, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.015, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 400.0, 'avg_prob_when_true': 0.021, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 960, 'times_true_source': 2, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.023, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 69.0, 'avg_prob_when_true': 0.023, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 960, 'times_true_source': 7, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.019, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 372.0, 'avg_prob_when_true': 0.018, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}}",ss_500_900_rd
pdgrapher_0919_0514,pdgrapher,dorothea_500_900,500.0,200.0,1.0,0.494,0.003,104.428,0.297,-0.189,-1.336,1.421,0.027,0.032,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 960, 'times_true_source': 1, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.275, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 6.0, 'avg_prob_when_true': 0.843, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 960, 'times_true_source': 2, 'times_predicted_source': 1, 'correct_predictions': 0, 'avg_prediction_prob': 0.134, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 121.0, 'avg_prob_when_true': 0.208, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 960, 'times_true_source': 7, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.556, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 46.429, 'avg_prob_when_true': 0.529, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}}",ss_500_900_rd
pdgrapher_0919_1029,pdgrapher,dorothea_500_900,500.0,200.0,1.0,0.494,0.031,189.953,-0.07,-0.382,-1.308,8.235,0.051,0.074,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 960, 'times_true_source': 1, 'times_predicted_source': 3, 'correct_predictions': 1, 'avg_prediction_prob': -0.073, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 0.0, 'avg_prob_when_true': 6.458, 'in_top3_when_true': 1, 'in_top5_when_true': 1, 'accuracy_when_true': 1.0, 'precision': 0.333, 'recall': 1.0, 'f1_score': 0.5}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 960, 'times_true_source': 2, 'times_predicted_source': 1, 'correct_predictions': 0, 'avg_prediction_prob': -0.425, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 288.0, 'avg_prob_when_true': -0.452, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 960, 'times_true_source': 7, 'times_predicted_source': 27, 'correct_predictions': 1, 'avg_prediction_prob': 0.691, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 55.143, 'avg_prob_when_true': 0.478, 'in_top3_when_true': 1, 'in_top5_when_true': 1, 'accuracy_when_true': 0.143, 'precision': 0.037, 'recall': 0.143, 'f1_score': 0.059}}",ss_500_900_rd
baseline_advanced_random_0919_0429,advanced_random,dorothea_500_900,,,,,0.0,250.96,0.002,0.002,0.0,0.004,0.001,0.002,,ss_500_900_rd_fr
baseline_jordan_0919_0429,jordan,dorothea_500_900,,,,,0.0,259.249,0.002,0.002,0.0,1.0,0.007,0.015,,ss_500_900_rd_fr
baseline_overlap_0919_0429,overlap,dorothea_500_900,,,,,0.0,258.632,0.002,0.002,0.002,0.002,0.012,0.018,,ss_500_900_rd_fr
baseline_random_0919_0429,random,dorothea_500_900,,,,,0.0,250.96,0.002,0.002,0.0,0.004,0.001,0.002,,ss_500_900_rd_fr
baseline_smallestSuperset_0919_0429,smallestSuperset,dorothea_500_900,,,,,0.0,258.632,0.002,0.002,0.002,0.002,0.012,0.018,,ss_500_900_rd_fr
gat_0919_0319,gat,dorothea_500_900,500.0,200.0,1.0,0.494,0.006,223.582,0.02,0.019,0.011,0.036,0.017,0.018,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 960, 'times_true_source': 1, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.021, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 139.0, 'avg_prob_when_true': 0.024, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 960, 'times_true_source': 2, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.018, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 298.5, 'avg_prob_when_true': 0.018, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 960, 'times_true_source': 7, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.021, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 143.286, 'avg_prob_when_true': 0.021, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}}",ss_500_900_rd_fr
gat_0919_1032,gat,dorothea_500_900,500.0,200.0,1.0,0.494,0.005,224.091,0.02,0.019,0.011,0.038,0.012,0.015,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 960, 'times_true_source': 1, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.021, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 163.0, 'avg_prob_when_true': 0.023, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 960, 'times_true_source': 2, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.018, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 336.5, 'avg_prob_when_true': 0.018, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 960, 'times_true_source': 7, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.02, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 162.286, 'avg_prob_when_true': 0.02, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}}",ss_500_900_rd_fr
pdgrapher_0919_0317,pdgrapher,dorothea_500_900,500.0,200.0,1.0,0.494,0.014,226.919,-0.241,-0.431,-1.532,10.493,0.028,0.036,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 960, 'times_true_source': 1, 'times_predicted_source': 4, 'correct_predictions': 0, 'avg_prediction_prob': -0.242, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 15.0, 'avg_prob_when_true': 1.946, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 960, 'times_true_source': 2, 'times_predicted_source': 5, 'correct_predictions': 0, 'avg_prediction_prob': -0.529, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 409.5, 'avg_prob_when_true': -0.775, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 960, 'times_true_source': 7, 'times_predicted_source': 9, 'correct_predictions': 0, 'avg_prediction_prob': 0.43, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 11.286, 'avg_prob_when_true': 0.422, 'in_top3_when_true': 0, 'in_top5_when_true': 1, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}}",ss_500_900_rd_fr
